order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
37353,2122,2023-05-31,246,4,148.87,595.48,Cancelled,
37354,9791,2024-04-24,188,2,41.37,82.74,Pending,
37355,1504,2024-04-19,379,2,165.00,330.00,Pending,
37356,9048,2025-02-28,414,2,37.94,75.88,Completed,2025-03-13
37357,5306,2024-11-11,104,4,99.61,398.44,Pending,
37358,9275,2025-03-26,405,1,69.26,69.26,Cancelled,
37359,6267,2025-08-11,51,5,72.00,360.00,Pending,
37360,7343,2024-01-25,390,2,8.08,16.16,Completed,2024-02-02
37361,4389,2023-04-07,241,1,165.53,165.53,Pending,
37362,1506,2024-07-07,125,2,72.74,145.48,Pending,
37363,4463,2024-08-14,395,1,44.08,44.08,Cancelled,
37364,8983,2025-04-30,21,4,31.51,126.04,Cancelled,
37365,423,2023-08-20,57,3,40.87,122.61,Completed,2023-08-25
37366,9006,2025-07-10,67,1,192.84,192.84,Pending,
37367,1697,2023-01-26,304,3,124.11,372.33,Cancelled,
37368,9060,2025-04-21,130,5,58.02,290.10,Cancelled,
37369,5216,2023-08-08,429,4,132.83,531.32,Pending,
37370,4931,2023-12-16,497,3,121.65,364.95,Completed,2023-12-26
37371,5058,2024-02-19,16,1,40.59,40.59,Pending,
37372,453,2024-06-02,225,1,9.97,9.97,Completed,2024-06-09
37373,3808,2024-12-04,345,5,61.31,306.55,Pending,
37374,6829,2024-08-14,396,2,59.20,118.40,Cancelled,
37375,6571,2025-06-29,215,1,78.98,78.98,Completed,2025-07-02
37376,9826,2024-06-14,159,1,7.12,7.12,Cancelled,
37377,7145,2025-01-17,310,1,178.61,178.61,Pending,
37378,4544,2025-10-14,312,4,196.33,785.32,Completed,2025-10-24
37379,2709,2024-07-22,413,3,127.63,382.89,Completed,2024-07-24
37380,8863,2023-10-17,70,4,178.40,713.60,Completed,2023-10-20
37381,2032,2025-08-13,406,2,59.62,119.24,Cancelled,
37382,1357,2024-01-14,333,1,190.44,190.44,Pending,
37383,3141,2023-12-05,429,4,171.31,685.24,Cancelled,
37384,9868,2024-11-25,74,3,175.88,527.64,Pending,
37385,8523,2025-08-23,50,1,185.36,185.36,Completed,2025-09-02
37386,1164,2025-04-21,283,2,135.37,270.74,Completed,2025-05-02
37387,8179,2024-02-10,274,5,69.46,347.30,Cancelled,
37388,4756,2025-06-21,246,4,64.39,257.56,Completed,2025-07-01
37389,4653,2025-07-23,433,3,186.86,560.58,Cancelled,
37390,8320,2025-11-28,161,2,120.89,241.78,Pending,
37391,3598,2023-05-06,70,5,60.08,300.40,Pending,
37392,7373,2023-12-30,47,2,126.99,253.98,Cancelled,
37393,7080,2025-09-09,155,3,3.69,11.07,Pending,
37394,1301,2023-09-27,464,5,156.16,780.80,Pending,
37395,5483,2023-11-04,4,2,125.00,250.00,Cancelled,
37396,4116,2024-03-16,16,3,29.91,89.73,Pending,
37397,3414,2023-03-12,338,1,1.04,1.04,Pending,
37398,4226,2023-02-23,393,1,119.38,119.38,Completed,2023-02-25
37399,6310,2023-10-18,66,5,61.46,307.30,Cancelled,
37400,8931,2023-03-11,159,3,103.84,311.52,Pending,
37401,6028,2024-01-05,265,3,165.91,497.73,Cancelled,
37402,5353,2025-05-03,8,5,129.44,647.20,Cancelled,
37403,351,2024-08-13,269,4,45.64,182.56,Cancelled,
37404,9414,2023-02-26,36,5,180.67,903.35,Pending,
37405,2343,2025-10-07,153,3,124.31,372.93,Pending,
37406,5615,2025-06-22,385,1,194.65,194.65,Pending,
37407,1265,2023-11-17,91,5,9.01,45.05,Pending,
37408,9386,2025-05-08,237,4,34.49,137.96,Cancelled,
37409,9426,2024-03-13,3,2,114.94,229.88,Cancelled,
37410,2509,2025-02-02,171,4,164.33,657.32,Completed,2025-02-07
37411,2199,2023-03-09,256,4,5.94,23.76,Pending,
37412,3195,2024-05-24,26,3,138.12,414.36,Cancelled,
37413,176,2025-10-15,64,4,22.75,91.00,Completed,2025-10-21
37414,6436,2025-01-27,179,4,71.02,284.08,Pending,
37415,8183,2023-10-09,300,3,115.82,347.46,Cancelled,
37416,7052,2024-10-24,409,2,196.19,392.38,Completed,2024-10-26
37417,3622,2025-07-25,327,2,41.42,82.84,Completed,2025-08-06
37418,2950,2025-07-04,102,2,35.33,70.66,Cancelled,
37419,6637,2025-10-12,105,2,62.69,125.38,Pending,
37420,4478,2025-09-19,280,1,146.05,146.05,Pending,
37421,2242,2024-07-28,362,2,46.53,93.06,Cancelled,
37422,4904,2025-06-08,304,2,50.41,100.82,Cancelled,
37423,2289,2024-05-01,334,2,147.37,294.74,Completed,2024-05-07
37424,7420,2023-05-05,245,1,141.65,141.65,Cancelled,
37425,6874,2025-02-10,51,1,174.02,174.02,Completed,2025-02-20
37426,6157,2023-10-25,41,2,45.89,91.78,Pending,
37427,5769,2024-04-03,118,2,89.93,179.86,Completed,2024-04-07
37428,3211,2023-06-29,247,2,190.15,380.30,Pending,
37429,3389,2024-05-04,479,4,66.52,266.08,Cancelled,
37430,2240,2025-11-02,402,2,47.87,95.74,Cancelled,
37431,3836,2024-12-01,52,5,102.75,513.75,Cancelled,
37432,6308,2025-09-24,465,1,180.20,180.20,Pending,
37433,6420,2024-07-19,329,3,22.33,66.99,Cancelled,
37434,5176,2024-05-31,497,4,53.08,212.32,Pending,
37435,2766,2024-10-09,330,1,81.17,81.17,Cancelled,
37436,4470,2025-07-14,367,1,190.22,190.22,Completed,2025-07-25
37437,1164,2023-07-27,486,1,145.39,145.39,Completed,2023-07-29
37438,8467,2024-08-05,60,3,78.31,234.93,Completed,2024-08-16
37439,9188,2025-09-23,240,5,140.18,700.90,Completed,2025-10-07
37440,8138,2025-11-23,299,1,193.66,193.66,Completed,2025-11-25
37441,3556,2025-05-21,104,1,70.40,70.40,Cancelled,
37442,4118,2024-09-24,19,4,143.79,575.16,Completed,2024-09-27
37443,7433,2023-10-21,68,2,25.45,50.90,Completed,2023-10-22
37444,9972,2025-08-23,171,3,47.96,143.88,Completed,2025-09-04
37445,1854,2023-08-11,154,5,190.74,953.70,Completed,2023-08-14
37446,4954,2025-05-21,253,2,95.65,191.30,Cancelled,
37447,2611,2023-11-02,403,3,118.39,355.17,Cancelled,
37448,6090,2024-12-23,474,3,177.53,532.59,Cancelled,
37449,3838,2023-01-02,234,3,190.00,570.00,Completed,2023-01-14
37450,8386,2024-12-05,266,5,89.24,446.20,Cancelled,
37451,7643,2023-02-09,90,1,104.10,104.10,Pending,
37452,2251,2025-05-13,151,5,105.89,529.45,Pending,
37453,3411,2024-02-16,8,4,7.13,28.52,Pending,
37454,8824,2023-03-31,397,5,92.25,461.25,Pending,
37455,882,2024-03-01,122,5,183.49,917.45,Cancelled,
37456,1527,2023-06-03,282,2,1.94,3.88,Cancelled,
37457,5236,2024-07-16,178,3,116.36,349.08,Cancelled,
37458,6244,2025-04-22,395,5,142.64,713.20,Cancelled,
37459,5795,2024-01-14,305,5,49.96,249.80,Pending,
37460,7655,2025-10-10,288,2,187.19,374.38,Cancelled,
37461,3734,2024-11-20,407,1,112.51,112.51,Completed,2024-11-30
37462,790,2024-02-21,243,1,100.07,100.07,Completed,2024-03-02
37463,7757,2025-06-20,404,1,87.93,87.93,Completed,2025-06-29
37464,7573,2023-01-18,201,2,71.28,142.56,Pending,
37465,9445,2023-05-14,305,5,10.92,54.60,Pending,
37466,6146,2023-03-11,491,3,2.38,7.14,Completed,2023-03-14
37467,8934,2023-03-03,3,4,12.83,51.32,Cancelled,
37468,2461,2024-05-05,477,2,62.09,124.18,Cancelled,
37469,9352,2023-02-03,405,3,73.99,221.97,Cancelled,
37470,2627,2025-10-12,341,2,69.47,138.94,Completed,2025-10-23
37471,319,2024-01-27,451,4,37.72,150.88,Pending,
37472,2478,2023-11-06,251,2,88.92,177.84,Pending,
37473,6173,2024-06-23,44,1,58.37,58.37,Completed,2024-06-28
37474,4287,2025-04-04,83,3,136.65,409.95,Pending,
37475,2638,2023-03-02,224,4,111.91,447.64,Completed,2023-03-03
37476,8806,2024-10-31,21,5,140.20,701.00,Pending,
37477,3980,2025-01-25,75,4,178.54,714.16,Completed,2025-01-30
37478,4410,2024-03-23,53,5,162.84,814.20,Completed,2024-04-03
37479,1592,2025-08-03,492,2,81.25,162.50,Pending,
37480,9761,2024-05-22,430,2,198.35,396.70,Completed,2024-05-27
37481,8048,2025-01-22,344,5,113.97,569.85,Cancelled,
37482,1350,2023-10-27,20,1,127.76,127.76,Completed,2023-11-01
37483,6149,2023-02-17,196,4,9.78,39.12,Pending,
37484,4155,2024-08-28,209,3,46.35,139.05,Cancelled,
37485,4992,2024-03-24,358,3,158.08,474.24,Pending,
37486,3,2023-04-20,19,4,5.06,20.24,Completed,2023-04-23
37487,8423,2023-09-11,458,4,158.73,634.92,Completed,2023-09-23
37488,7858,2025-12-03,3,1,7.14,7.14,Pending,
37489,6254,2024-10-02,129,1,40.58,40.58,Cancelled,
37490,4033,2025-09-11,293,1,167.95,167.95,Pending,
37491,7548,2024-11-16,338,2,104.39,208.78,Cancelled,
37492,4973,2023-01-27,39,4,173.37,693.48,Pending,
37493,3464,2024-08-15,341,1,128.13,128.13,Cancelled,
37494,3607,2023-09-24,294,5,57.92,289.60,Completed,2023-09-28
37495,6960,2024-02-27,404,5,97.98,489.90,Pending,
37496,465,2025-07-16,396,1,119.12,119.12,Pending,
37497,2091,2025-07-23,214,4,193.22,772.88,Cancelled,
37498,5111,2025-01-29,499,2,2.53,5.06,Cancelled,
37499,9272,2024-12-14,378,3,135.66,406.98,Completed,2024-12-25
37500,3724,2025-05-19,318,3,152.03,456.09,Cancelled,
37501,8082,2024-12-31,473,5,183.77,918.85,Completed,2025-01-04
37502,6966,2025-02-05,3,2,41.97,83.94,Pending,
37503,7820,2023-01-05,369,2,104.90,209.80,Completed,2023-01-16
37504,7454,2023-05-25,250,5,6.36,31.80,Pending,
37505,8490,2023-07-03,237,1,38.10,38.10,Cancelled,
37506,8664,2024-04-02,265,3,189.38,568.14,Cancelled,
37507,1821,2025-06-09,76,4,109.58,438.32,Pending,
37508,9181,2025-03-09,53,5,158.06,790.30,Completed,2025-03-12
37509,6586,2023-12-28,473,2,194.47,388.94,Cancelled,
37510,2685,2024-02-14,129,2,19.40,38.80,Cancelled,
37511,1615,2023-02-15,346,3,35.73,107.19,Pending,
37512,973,2023-02-25,291,3,116.77,350.31,Completed,2023-03-03
37513,3650,2024-11-06,221,4,118.67,474.68,Pending,
37514,9777,2023-05-28,95,5,167.97,839.85,Cancelled,
37515,3208,2024-10-17,418,3,63.57,190.71,Pending,
37516,3135,2023-04-15,214,5,122.83,614.15,Cancelled,
37517,9206,2023-02-20,382,1,21.04,21.04,Completed,2023-03-06
37518,2317,2024-05-24,284,5,134.18,670.90,Cancelled,
37519,9757,2024-12-13,109,4,110.90,443.60,Completed,2024-12-17
37520,1518,2024-08-27,216,5,106.24,531.20,Pending,
37521,6289,2024-04-16,78,3,22.25,66.75,Completed,2024-04-21
37522,4894,2023-04-27,216,3,160.14,480.42,Completed,2023-05-03
37523,6235,2024-07-26,68,1,20.27,20.27,Cancelled,
37524,7217,2024-07-04,462,4,66.57,266.28,Pending,
37525,923,2025-03-27,449,2,97.31,194.62,Pending,
37526,8844,2024-05-24,40,4,24.04,96.16,Pending,
37527,6984,2023-02-08,180,3,161.76,485.28,Completed,2023-02-15
37528,9519,2025-12-27,178,3,88.45,265.35,Cancelled,
37529,1592,2025-04-05,498,5,173.32,866.60,Completed,2025-04-09
37530,9269,2024-02-17,121,4,67.12,268.48,Pending,
37531,3983,2024-01-06,170,3,182.13,546.39,Pending,
37532,199,2025-07-27,35,4,1.10,4.40,Pending,
37533,1053,2023-10-09,171,3,47.16,141.48,Completed,2023-10-16
37534,5111,2024-08-05,477,5,96.02,480.10,Pending,
37535,6135,2024-09-10,106,3,139.94,419.82,Cancelled,
37536,4232,2023-08-07,484,5,43.30,216.50,Completed,2023-08-10
37537,2900,2025-01-10,467,3,144.53,433.59,Pending,
37538,9666,2024-06-07,71,5,68.33,341.65,Cancelled,
37539,640,2023-12-24,251,1,153.00,153.00,Completed,2023-12-27
37540,6204,2023-08-20,182,1,46.02,46.02,Pending,
37541,8760,2023-04-21,460,3,90.55,271.65,Completed,2023-04-28
37542,8037,2023-12-28,80,5,7.77,38.85,Completed,2023-12-28
37543,2715,2023-06-11,136,4,148.59,594.36,Completed,2023-06-23
37544,4142,2024-12-07,349,2,85.84,171.68,Completed,2024-12-09
37545,1106,2023-07-05,244,5,154.41,772.05,Cancelled,
37546,6764,2023-12-19,319,3,77.87,233.61,Pending,
37547,4676,2023-10-25,23,4,74.29,297.16,Completed,2023-11-06
37548,3411,2024-01-29,294,5,111.05,555.25,Completed,2024-02-06
37549,6843,2023-12-23,419,1,9.05,9.05,Completed,2023-12-31
37550,3777,2025-07-12,70,1,98.16,98.16,Completed,2025-07-16
37551,6940,2024-11-13,329,3,106.65,319.95,Completed,2024-11-15
37552,7023,2024-02-29,283,1,48.13,48.13,Cancelled,
37553,2784,2024-06-09,188,3,46.85,140.55,Pending,
37554,5858,2024-06-04,297,5,131.56,657.80,Cancelled,
37555,1816,2024-10-08,65,3,81.77,245.31,Completed,2024-10-16
37556,436,2025-10-20,55,2,54.01,108.02,Cancelled,
37557,8913,2025-12-12,490,4,93.51,374.04,Cancelled,
37558,4405,2023-11-11,135,4,104.03,416.12,Cancelled,
37559,4715,2024-05-10,71,5,110.43,552.15,Completed,2024-05-18
37560,6287,2025-04-23,412,5,104.30,521.50,Completed,2025-05-04
37561,9353,2024-07-26,5,5,62.44,312.20,Completed,2024-08-06
37562,6300,2024-04-15,125,3,56.47,169.41,Completed,2024-04-16
37563,3586,2025-03-24,155,5,178.10,890.50,Completed,2025-03-27
37564,7575,2025-09-18,293,4,32.62,130.48,Pending,
37565,9772,2023-12-01,57,4,132.78,531.12,Pending,
37566,8517,2025-08-15,387,1,113.27,113.27,Completed,2025-08-29
37567,9420,2024-03-20,358,2,11.52,23.04,Completed,2024-03-20
37568,1668,2024-10-05,47,4,94.54,378.16,Cancelled,
37569,7708,2024-10-13,420,3,67.89,203.67,Pending,
37570,1507,2023-06-29,280,1,66.84,66.84,Cancelled,
37571,5962,2023-04-25,377,2,155.18,310.36,Cancelled,
37572,116,2025-09-17,451,3,63.98,191.94,Completed,2025-09-17
37573,8611,2025-05-23,8,3,94.48,283.44,Completed,2025-05-30
37574,1244,2024-03-07,461,5,178.49,892.45,Pending,
37575,7398,2023-08-13,456,1,139.02,139.02,Cancelled,
37576,8036,2025-09-12,253,5,184.99,924.95,Pending,
37577,2196,2023-03-06,151,2,129.90,259.80,Cancelled,
37578,6533,2023-10-19,243,5,67.62,338.10,Pending,
37579,8799,2025-09-10,224,2,134.42,268.84,Pending,
37580,4388,2023-05-06,392,5,137.64,688.20,Pending,
37581,3257,2023-10-31,224,1,134.06,134.06,Cancelled,
37582,9561,2023-06-21,260,2,101.71,203.42,Completed,2023-06-25
37583,9755,2023-11-08,488,3,159.55,478.65,Pending,
37584,7326,2023-11-17,127,3,117.58,352.74,Cancelled,
37585,3005,2025-06-04,389,5,169.06,845.30,Cancelled,
37586,385,2025-04-01,6,3,105.10,315.30,Cancelled,
37587,6381,2025-09-17,384,4,57.83,231.32,Cancelled,
37588,2456,2023-11-26,314,4,34.50,138.00,Pending,
37589,7129,2025-10-30,456,4,176.07,704.28,Pending,
37590,3951,2025-06-03,289,1,157.53,157.53,Completed,2025-06-16
37591,8556,2024-04-15,179,4,66.08,264.32,Completed,2024-04-26
37592,440,2023-08-29,118,2,112.26,224.52,Cancelled,
37593,2623,2025-06-15,496,5,109.20,546.00,Completed,2025-06-21
37594,1889,2023-12-22,48,4,102.61,410.44,Completed,2023-12-26
37595,3525,2023-08-20,192,5,98.33,491.65,Cancelled,
37596,6120,2024-05-15,94,5,140.09,700.45,Cancelled,
37597,701,2024-01-23,283,4,155.37,621.48,Cancelled,
37598,8095,2024-12-12,468,4,188.66,754.64,Completed,2024-12-26
37599,4990,2025-06-11,48,2,38.14,76.28,Completed,2025-06-17
37600,8170,2024-06-18,434,4,130.54,522.16,Cancelled,
37601,8360,2023-01-02,192,5,133.68,668.40,Completed,2023-01-16
37602,2254,2025-11-08,464,3,127.96,383.88,Completed,2025-11-09
37603,9547,2024-01-25,405,5,85.11,425.55,Pending,
37604,8269,2025-06-08,497,5,197.35,986.75,Pending,
37605,7052,2023-11-09,110,1,89.75,89.75,Completed,2023-11-13
37606,856,2023-01-16,215,4,88.47,353.88,Cancelled,
37607,9051,2024-06-07,197,4,123.60,494.40,Completed,2024-06-11
37608,1313,2023-10-04,479,5,188.85,944.25,Completed,2023-10-15
37609,9605,2024-12-24,22,3,136.42,409.26,Completed,2025-01-06
37610,6990,2024-07-29,245,4,159.43,637.72,Pending,
37611,2043,2024-07-26,235,4,120.77,483.08,Completed,2024-07-30
37612,3660,2025-09-23,73,1,84.76,84.76,Completed,2025-09-24
37613,5884,2025-06-24,125,3,150.99,452.97,Completed,2025-06-24
37614,5513,2025-05-14,339,5,63.30,316.50,Cancelled,
37615,5497,2023-03-02,150,3,189.13,567.39,Pending,
37616,6190,2024-08-18,431,1,169.12,169.12,Completed,2024-08-28
37617,8060,2024-08-07,236,3,89.33,267.99,Cancelled,
37618,2279,2025-12-13,460,3,92.12,276.36,Pending,
37619,3951,2023-07-08,168,5,42.72,213.60,Cancelled,
37620,6573,2024-10-05,347,1,52.08,52.08,Completed,2024-10-05
37621,7020,2023-03-26,240,4,54.45,217.80,Completed,2023-03-31
37622,1092,2024-02-10,275,2,85.27,170.54,Pending,
37623,4316,2024-09-20,332,5,99.35,496.75,Pending,
37624,8714,2023-05-09,386,1,98.32,98.32,Completed,2023-05-14
37625,8722,2024-09-27,221,1,37.13,37.13,Completed,2024-10-01
37626,2976,2024-09-14,447,1,67.55,67.55,Cancelled,
37627,1878,2023-07-18,229,3,139.74,419.22,Completed,2023-07-21
37628,8691,2023-04-10,368,4,158.38,633.52,Completed,2023-04-11
37629,9081,2025-02-03,125,2,36.76,73.52,Pending,
37630,9314,2024-05-15,191,4,45.43,181.72,Cancelled,
37631,4776,2024-08-26,180,2,108.89,217.78,Completed,2024-09-09
37632,6703,2023-10-25,286,5,12.52,62.60,Completed,2023-10-27
37633,7375,2025-05-31,75,5,86.21,431.05,Pending,
37634,8941,2023-09-19,239,5,134.45,672.25,Pending,
37635,6960,2023-02-12,407,2,83.68,167.36,Cancelled,
37636,3804,2023-11-15,332,1,39.49,39.49,Cancelled,
37637,6855,2025-05-21,447,2,65.92,131.84,Cancelled,
37638,6236,2024-12-07,342,4,66.54,266.16,Completed,2024-12-17
37639,5198,2025-05-09,47,1,76.41,76.41,Pending,
37640,1859,2024-11-14,128,1,56.26,56.26,Cancelled,
37641,7201,2025-02-18,108,2,92.17,184.34,Completed,2025-02-19
37642,6572,2024-04-02,455,5,73.37,366.85,Pending,
37643,5935,2025-08-20,205,5,120.39,601.95,Cancelled,
37644,2807,2023-11-15,180,2,87.42,174.84,Pending,
37645,3396,2023-06-21,197,5,31.80,159.00,Completed,2023-06-21
37646,2474,2024-02-25,196,5,148.51,742.55,Pending,
37647,7231,2025-09-03,33,4,133.62,534.48,Completed,2025-09-10
37648,664,2023-07-10,437,5,115.82,579.10,Pending,
37649,7469,2025-11-14,36,3,92.05,276.15,Completed,2025-11-23
37650,6925,2023-03-10,279,2,102.98,205.96,Pending,
37651,353,2024-09-19,324,1,45.35,45.35,Pending,
37652,6596,2025-11-16,214,3,50.54,151.62,Completed,2025-11-24
37653,314,2023-01-16,489,5,155.17,775.85,Completed,2023-01-28
37654,2788,2025-04-15,409,3,80.06,240.18,Cancelled,
37655,6701,2025-08-31,437,4,168.07,672.28,Cancelled,
37656,4950,2023-02-15,397,1,113.16,113.16,Pending,
37657,3865,2023-11-17,212,2,182.66,365.32,Completed,2023-11-22
37658,8028,2024-07-03,323,2,69.03,138.06,Completed,2024-07-03
37659,8413,2023-05-11,224,1,16.67,16.67,Cancelled,
37660,5479,2024-11-16,164,4,108.23,432.92,Pending,
37661,2579,2024-07-30,138,1,197.05,197.05,Pending,
37662,8569,2023-01-06,394,2,164.13,328.26,Cancelled,
37663,6386,2023-03-11,394,3,86.85,260.55,Pending,
37664,9036,2024-06-22,29,1,162.13,162.13,Pending,
37665,7022,2024-11-27,118,2,67.52,135.04,Cancelled,
37666,6821,2025-03-21,202,2,87.30,174.60,Pending,
37667,4601,2025-02-14,108,5,121.17,605.85,Cancelled,
37668,4,2024-12-21,384,4,124.41,497.64,Cancelled,
37669,8691,2025-12-18,351,2,57.43,114.86,Pending,
37670,6713,2024-06-02,209,4,25.35,101.40,Cancelled,
37671,3827,2023-07-01,109,3,21.19,63.57,Completed,2023-07-09
37672,2176,2024-06-08,178,2,24.66,49.32,Cancelled,
37673,785,2024-06-11,387,3,150.50,451.50,Cancelled,
37674,941,2025-10-31,325,1,74.11,74.11,Cancelled,
37675,1524,2024-05-29,111,1,15.80,15.80,Cancelled,
37676,8530,2024-01-12,66,2,147.90,295.80,Completed,2024-01-14
37677,2810,2025-12-12,369,4,7.43,29.72,Pending,
37678,5735,2025-10-11,499,3,63.52,190.56,Pending,
37679,9822,2023-11-24,356,2,92.75,185.50,Cancelled,
37680,3105,2023-10-12,342,3,102.92,308.76,Pending,
37681,4703,2023-11-29,481,5,106.58,532.90,Cancelled,
37682,5841,2024-10-23,214,4,129.11,516.44,Pending,
37683,2060,2024-09-21,61,1,12.72,12.72,Pending,
37684,6127,2024-10-24,338,3,17.67,53.01,Completed,2024-10-31
37685,4980,2025-07-17,313,1,17.92,17.92,Cancelled,
37686,4626,2024-10-30,384,3,141.59,424.77,Pending,
37687,239,2023-01-22,357,2,179.72,359.44,Cancelled,
37688,2246,2024-07-09,184,3,43.51,130.53,Pending,
37689,3606,2024-09-13,48,5,141.18,705.90,Cancelled,
37690,132,2025-03-08,323,3,73.84,221.52,Cancelled,
37691,873,2023-08-25,193,1,134.13,134.13,Pending,
37692,3830,2025-02-08,292,4,13.95,55.80,Completed,2025-02-11
37693,2879,2025-08-24,60,5,93.18,465.90,Cancelled,
37694,9181,2024-10-08,64,3,189.13,567.39,Completed,2024-10-14
37695,7017,2025-06-11,112,1,162.01,162.01,Completed,2025-06-24
37696,6889,2024-07-23,197,1,15.96,15.96,Pending,
37697,1993,2024-03-14,197,4,122.68,490.72,Completed,2024-03-17
37698,5883,2023-11-02,354,1,164.93,164.93,Completed,2023-11-04
37699,6333,2023-09-21,469,5,43.30,216.50,Pending,
37700,3837,2023-09-16,288,4,94.20,376.80,Completed,2023-09-21
37701,6796,2023-05-27,185,5,187.78,938.90,Cancelled,
37702,2782,2023-03-12,443,3,1.88,5.64,Cancelled,
37703,1785,2025-09-26,125,5,4.10,20.50,Completed,2025-10-08
37704,2417,2024-12-10,382,5,4.91,24.55,Pending,
37705,3750,2023-04-04,70,2,123.13,246.26,Cancelled,
37706,2432,2025-01-18,148,4,159.66,638.64,Completed,2025-01-20
37707,4167,2024-02-14,209,4,9.88,39.52,Completed,2024-02-19
37708,8670,2023-12-31,49,5,45.07,225.35,Completed,2024-01-13
37709,1975,2025-03-05,179,3,15.84,47.52,Pending,
37710,7124,2025-05-22,233,1,119.92,119.92,Pending,
37711,1732,2025-09-08,401,4,112.67,450.68,Pending,
37712,2445,2025-08-04,165,1,86.49,86.49,Completed,2025-08-11
37713,8326,2023-11-08,340,1,68.59,68.59,Pending,
37714,5040,2023-09-26,335,1,160.37,160.37,Completed,2023-10-02
37715,4467,2024-02-27,351,5,138.84,694.20,Pending,
37716,1133,2025-03-24,467,2,16.58,33.16,Cancelled,
37717,8098,2023-10-30,341,5,25.50,127.50,Completed,2023-11-13
37718,7229,2023-04-23,362,3,176.74,530.22,Pending,
37719,7993,2025-11-07,58,5,78.34,391.70,Pending,
37720,6497,2025-07-05,215,5,45.00,225.00,Pending,
37721,5237,2023-01-05,43,5,100.69,503.45,Completed,2023-01-16
37722,1849,2025-02-07,240,2,42.34,84.68,Pending,
37723,8923,2025-02-09,369,3,193.01,579.03,Pending,
37724,1705,2025-11-03,222,3,93.89,281.67,Cancelled,
37725,1634,2023-06-27,477,2,128.16,256.32,Cancelled,
37726,6337,2023-12-27,69,3,125.96,377.88,Completed,2024-01-09
37727,8439,2025-05-31,366,1,76.41,76.41,Completed,2025-06-01
37728,5840,2024-01-13,445,5,62.58,312.90,Completed,2024-01-21
37729,1507,2025-12-04,426,1,1.41,1.41,Pending,
37730,119,2025-10-20,114,4,156.64,626.56,Cancelled,
37731,2638,2024-06-04,477,2,165.96,331.92,Completed,2024-06-08
37732,9739,2023-04-02,313,3,56.07,168.21,Cancelled,
37733,8690,2023-02-07,260,3,131.41,394.23,Pending,
37734,4099,2024-04-29,394,4,8.11,32.44,Cancelled,
37735,5870,2024-03-31,476,3,117.01,351.03,Pending,
37736,4829,2023-11-15,291,5,44.06,220.30,Pending,
37737,2326,2023-09-24,422,4,110.41,441.64,Pending,
37738,4063,2024-03-15,376,1,61.04,61.04,Cancelled,
37739,4708,2025-12-21,156,3,104.17,312.51,Pending,
37740,9316,2024-12-21,260,4,32.44,129.76,Cancelled,
37741,9892,2025-02-27,384,3,169.84,509.52,Cancelled,
37742,8643,2023-03-19,61,3,63.76,191.28,Pending,
37743,9670,2024-11-23,488,2,54.85,109.70,Cancelled,
37744,7916,2025-08-10,178,3,55.44,166.32,Pending,
37745,655,2024-12-26,381,4,189.28,757.12,Cancelled,
37746,7536,2025-03-15,63,3,183.59,550.77,Cancelled,
37747,6128,2023-03-22,294,2,44.42,88.84,Completed,2023-03-29
37748,1449,2023-05-19,304,4,66.18,264.72,Pending,
37749,1893,2025-10-17,492,1,6.71,6.71,Pending,
